bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,saleMonth_sin,saleMonth_cos,suburb_price_median_current,count,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,suburb_house_price_median_current,suburb_house_txn_count_current,suburb_house_volatility_current,suburb_house_price_median_3m,suburb_house_price_median_6m,suburb_house_price_median_12m,suburb_house_txn_count_3m,suburb_house_txn_count_6m,suburb_house_volatility_3m,suburb_house_volatility_6m,suburb_house_volatility_12m,suburb_house_delta_3m,suburb_house_delta_12m,suburb_other_price_median_current,suburb_other_txn_count_current,suburb_other_volatility_current,suburb_other_price_median_3m,suburb_other_price_median_6m,suburb_other_price_median_12m,suburb_other_txn_count_3m,suburb_other_txn_count_12m,suburb_other_volatility_3m,suburb_other_volatility_6m,suburb_other_volatility_12m,suburb_other_delta_3m,suburb_other_delta_12m,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand,salePrice
4.0,2.0,2.0,585.0,290.0,2000.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Owner Occupied,Other,Wattle Valley Road,21+,1650000.0
2.0,2.0,1.0,3180.0,99.0,2011.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Noel Jones Mitcham,OYO Subdivided Flat,RGZ2,Owner Occupied,Noel Jones,Whitehorse Road,6–20,515000.0
3.0,2.0,2.0,799.0,128.0,1975.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,OTHER,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Unknown,Other,Creek Road,21+,575000.0
2.0,1.0,1.0,60.0,54.0,1975.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Barry Plant,Creek Road,21+,575000.0
3.0,1.0,1.0,608.0,124.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Barry Plant - Blackburn,Detached Dwelling,NRZ4,Owner Occupied,Barry Plant,Cresswell Crescent,21+,1082000.0
3.0,2.0,2.0,328.0,144.0,2005.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Nils And Wills,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Ferguson Street,6–20,0.0
3.0,2.0,2.0,335.0,128.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Ray White Blackburn,Detached Dwelling,Unknown,Rented,Ray White,Garden Avenue,21+,1270000.0
2.0,1.0,1.0,202.0,74.0,1965.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Noel Jones Box Hill,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Rented,Noel Jones,Orient Avenue,21+,650000.0
3.0,2.0,2.0,407.0,189.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Barry Plant - Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Barry Plant,Price Street,21+,1090000.0
3.0,2.0,2.0,140.0,128.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,OTHER,Unknown,Unknown,Other,NRZ3,Unknown,Other,Carween Avenue,21+,5000.0
2.0,2.0,1.0,140.0,104.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Noel Jones,Carween Avenue,21+,5000.0
3.0,2.0,2.0,614.0,177.0,1965.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Other,Detached Dwelling,NRZ4,Rented,Ray White,Hedge End Road,21+,1150000.0
3.0,2.0,2.0,4460.0,128.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,OTHER,Unknown,Unknown,General Purpose Warehouse,Unknown,Unknown,Other,Whitehorse Road,21+,1295250.0
5.0,4.0,3.0,669.0,450.0,2022.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Unknown,Detached Dwelling,NRZ4,Owner Occupied,Other,Cresswell Crescent,,1051000.0
5.0,2.0,2.0,650.0,238.0,1970.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ1,Owner Occupied,Jellis Craig,Highland Avenue,21+,1350000.0
3.0,2.0,2.0,252.0,252.0,2000.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Unknown,OYO Subdivided Dwelling,NRZ3,Rented,Other,Autumn Grove,21+,940000.0
3.0,2.0,2.0,751.0,104.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Jellis Craig Doncaster,Detached Dwelling,GRZ2,Rented,Jellis Craig,Calcutta Street,21+,1510000.0
3.0,1.0,2.0,611.0,139.0,1965.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Jellis Craig Doncaster,Detached Dwelling,NRZ4,Owner Occupied,Jellis Craig,Mountfield Road,21+,1257000.0
3.0,2.0,2.0,243.0,128.0,1995.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Nils And Wills,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Other,Burnett Street,21+,0.0
4.0,3.0,2.0,580.0,128.0,1966.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Owner Occupied,Other,Springfield Road,21+,1150000.0
4.0,2.0,1.0,602.0,258.0,1940.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Nils And Wills,Other,Detached Dwelling (existing),GRZ2,Owner Occupied,Other,Church Street,21+,0.0
3.0,1.0,1.0,137.0,105.0,2000.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Jellis Craig Whitehorse,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Rented,Jellis Craig,Harrison Street,21+,854000.0
3.0,2.0,2.0,277.0,156.0,2005.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Rented,Other,Mitcham Road,6–20,890000.0
2.0,1.0,2.0,104.0,104.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Unknown,Other,GRZ2,Rented,Other,Mitcham Road,21+,550000.0
3.0,2.0,2.0,227.0,134.0,1990.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Mitcham Road,21+,710000.0
4.0,2.0,2.0,446.0,102.0,1980.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ4,Owner Occupied,Jellis Craig,Fellows Street,21+,1600000.0
2.0,2.0,2.0,1468.0,128.0,1976.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Owner Occupied,Other,Harrison Street,21+,615000.0
2.0,1.0,1.0,135.0,81.0,1976.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Noel Jones Box Hill,Single Strata Unit/Villa Unit/Townhouse,RGZ1,Owner Occupied,Noel Jones,Harrison Street,21+,615000.0
2.0,2.0,1.0,3890.0,62.0,2012.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Other,OYO Subdivided Flat,MUZ,Rented,Other,Colombo Street,6–20,445000.0
2.0,2.0,1.0,109.0,86.0,2018.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,UNIT,Unknown,Unknown,OYO Unit,NRZ3,Owner Occupied,Other,Mitcham Road,0–5,685000.0
3.0,2.0,2.0,603.0,194.0,1950.0,202104,0.8660254037844387,-0.4999999999999998,990000.0,41.0,857500.0,881750.0,856250.0,91.0,182.0,494275.5342711012,440165.9671127254,531912.0135819427,0.064516129032258,0.0122699386503066,1233250.0,18.0,428088.1737178968,1155000.0,1142500.0,1001500.0,38.0,78.0,513913.90458934027,491665.638058332,417985.20108187286,0.0723913043478261,0.1359031039882103,850000.0,23.0,433551.9524284782,782000.0,782700.0,776000.0,53.0,166.0,401462.00762655697,333812.3644461472,502695.10151170567,0.0857069868437858,0.3888888888888888,HOUSE,Unknown,Noel Jones Box Hill,Detached Dwelling,GRZ1,Owner Occupied,Noel Jones,Victoria Avenue,21+,1500000.0
